Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Name,Roast Type Seed
TNR-84447-052,09/01/2019,34419-18068-AG,E-D-2.5,4,Dolores Duffie,dduffiepr@time.com,United States,Exc,D,2.5kg,$27.95,$111.78,Excelsia,Dark
FBZ-64200-586,12/07/2022,51738-61457-RS,E-M-2.5,2,Mathilda Matiasek,mmatiasekps@ucoz.ru,United States,Exc,M,2.5kg,$31.63,$63.25,Excelsia,Medium
OBN-66334-505,30/11/2020,86757-52367-ON,E-L-0.2,2,Jarred Camillo,jcamillopt@shinystat.com,United States,Exc,L,0.2kg,$4.46,$8.91,Excelsia,Light
NXM-89323-646,22/03/2019,28158-93383-CK,E-D-1,1,Kameko Philbrick,kphilbrickpu@cdc.gov,United States,Exc,D,1.0kg,$12.15,$12.15,Excelsia,Dark
NHI-23264-055,15/02/2022,44799-09711-XW,A-D-0.5,4,Mallory Shrimpling,,United States,Ara,D,0.5kg,$5.97,$23.88,Arabica,Dark
EQH-53569-934,13/10/2020,53667-91553-LT,E-M-1,4,Barnett Sillis,bsillispw@istockphoto.com,United States,Exc,M,1.0kg,$13.75,$55.00,Excelsia,Medium
XKK-06692-189,27/12/2021,86579-92122-OC,R-D-1,3,Brenn Dundredge,,United States,Rob,D,1.0kg,$8.95,$26.85,Robusta,Dark
BYP-16005-016,01/08/2021,01474-63436-TP,R-M-2.5,5,Read Cutts,rcuttspy@techcrunch.com,United States,Rob,M,2.5kg,$22.89,$114.43,Robusta,Medium
LWS-13938-905,18/11/2020,90533-82440-EE,A-M-2.5,6,Michale Delves,mdelvespz@nature.com,United States,Ara,M,2.5kg,$25.88,$155.25,Arabica,Medium
OLH-95722-362,24/10/2021,48553-69225-VX,L-D-0.5,3,Devland Gritton,dgrittonq0@nydailynews.com,United States,Lib,D,0.5kg,$7.77,$23.31,Librica,Dark
OLH-95722-362,24/10/2021,48553-69225-VX,R-M-2.5,4,Devland Gritton,dgrittonq0@nydailynews.com,United States,Rob,M,2.5kg,$22.89,$91.54,Robusta,Medium
KCW-50949-318,30/12/2019,52374-27313-IV,E-L-1,5,Dell Gut,dgutq2@umich.edu,United States,Exc,L,1.0kg,$14.85,$74.25,Excelsia,Light
JGZ-16947-591,02/02/2021,14264-41252-SL,L-L-0.2,6,Willy Pummery,wpummeryq3@topsy.com,United States,Lib,L,0.2kg,$4.76,$28.53,Librica,Light
LXS-63326-144,16/05/2021,35367-50483-AR,R-L-0.5,2,Geoffrey Siuda,gsiudaq4@nytimes.com,United States,Rob,L,0.5kg,$7.17,$14.34,Robusta,Light
CZG-86544-655,23/04/2022,69443-77665-QW,A-L-0.5,2,Henderson Crowne,hcrowneq5@wufoo.com,Ireland,Ara,L,0.5kg,$7.77,$15.54,Arabica,Light
WFV-88138-247,25/09/2021,63411-51758-QC,R-L-1,3,Vernor Pawsey,vpawseyq6@tiny.cc,United States,Rob,L,1.0kg,$11.95,$35.85,Robusta,Light
RFG-28227-288,07/06/2022,68605-21835-UF,A-L-0.5,6,Augustin Waterhouse,awaterhouseq7@istockphoto.com,United States,Ara,L,0.5kg,$7.77,$46.62,Arabica,Light
QAK-77286-758,11/08/2020,34786-30419-XY,R-L-0.5,5,Fanchon Haughian,fhaughianq8@1688.com,United States,Rob,L,0.5kg,$7.17,$35.85,Robusta,Light
CZD-56716-840,28/02/2019,15456-29250-RU,L-D-2.5,4,Jaimie Hatz,,United States,Lib,D,2.5kg,$29.79,$119.14,Librica,Dark
UBI-59229-277,11/09/2019,00886-35803-FG,L-D-0.5,3,Edeline Edney,,United States,Lib,D,0.5kg,$7.77,$23.31,Librica,Dark
WJJ-37489-898,08/04/2021,31599-82152-AD,A-M-1,1,Rickie Faltin,rfaltinqb@topsy.com,Ireland,Ara,M,1.0kg,$11.25,$11.25,Arabica,Medium
ORX-57454-917,06/09/2021,76209-39601-ZR,E-D-2.5,3,Gnni Cheeke,gcheekeqc@sitemeter.com,United Kingdom,Exc,D,2.5kg,$27.95,$83.84,Excelsia,Dark
GRB-68838-629,10/09/2021,15064-65241-HB,R-L-2.5,4,Gwenni Ratt,grattqd@phpbb.com,Ireland,Rob,L,2.5kg,$27.49,$109.94,Robusta,Light
SHT-04865-419,22/05/2022,69215-90789-DL,R-L-0.2,4,Johnath Fairebrother,,United States,Rob,L,0.2kg,$3.59,$14.34,Robusta,Light
UQI-28177-865,18/09/2020,04317-46176-TB,R-L-0.2,6,Ingamar Eberlein,ieberleinqf@hc360.com,United States,Rob,L,0.2kg,$3.59,$21.51,Robusta,Light
OIB-13664-879,31/08/2021,04713-57765-KR,A-M-1,2,Jilly Dreng,jdrengqg@uiuc.edu,Ireland,Ara,M,1.0kg,$11.25,$22.50,Arabica,Medium
PJS-30996-485,21/01/2022,86579-92122-OC,A-L-0.2,1,Brenn Dundredge,,United States,Ara,L,0.2kg,$3.89,$3.89,Arabica,Light
HEL-86709-449,10/06/2022,86579-92122-OC,E-D-2.5,1,Brenn Dundredge,,United States,Exc,D,2.5kg,$27.95,$27.95,Excelsia,Dark
NCH-55389-562,27/04/2019,86579-92122-OC,E-L-2.5,5,Brenn Dundredge,,United States,Exc,L,2.5kg,$34.16,$170.78,Excelsia,Light
NCH-55389-562,27/04/2019,86579-92122-OC,R-L-2.5,2,Brenn Dundredge,,United States,Rob,L,2.5kg,$27.49,$54.97,Robusta,Light
NCH-55389-562,27/04/2019,86579-92122-OC,E-L-1,1,Brenn Dundredge,,United States,Exc,L,1.0kg,$14.85,$14.85,Excelsia,Light
NCH-55389-562,27/04/2019,86579-92122-OC,A-L-0.2,2,Brenn Dundredge,,United States,Ara,L,0.2kg,$3.89,$7.77,Arabica,Light
GUG-45603-775,06/02/2022,40959-32642-DN,L-L-0.2,5,Rhodie Strathern,rstrathernqn@devhub.com,United States,Lib,L,0.2kg,$4.76,$23.78,Librica,Light
KJB-98240-098,30/01/2022,77746-08153-PM,L-L-1,5,Chad Miguel,cmiguelqo@exblog.jp,United States,Lib,L,1.0kg,$15.85,$79.25,Librica,Light
JMS-48374-462,23/11/2020,49667-96708-JL,A-D-2.5,2,Florinda Matusovsky,,United States,Ara,D,2.5kg,$22.89,$45.77,Arabica,Dark
YIT-15877-117,13/04/2022,24155-79322-EQ,R-D-1,1,Morly Rocks,mrocksqq@exblog.jp,Ireland,Rob,D,1.0kg,$8.95,$8.95,Robusta,Dark
YVK-82679-655,07/01/2021,95342-88311-SF,R-M-0.5,4,Yuri Burrells,yburrellsqr@vinaora.com,United States,Rob,M,0.5kg,$5.97,$23.88,Robusta,Medium
TYH-81940-054,04/02/2020,69374-08133-RI,E-L-0.2,5,Cleopatra Goodrum,cgoodrumqs@goodreads.com,United States,Exc,L,0.2kg,$4.46,$22.28,Excelsia,Light
HTY-30660-254,16/09/2019,83844-95908-RX,R-M-1,3,Joey Jefferys,jjefferysqt@blog.com,United States,Rob,M,1.0kg,$9.95,$29.85,Robusta,Medium
GPW-43956-761,26/01/2019,09667-09231-YM,E-L-0.5,6,Bearnard Wardell,bwardellqu@adobe.com,United States,Exc,L,0.5kg,$8.91,$53.46,Excelsia,Light
DWY-56352-412,19/02/2021,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,zwalisiakqv@ucsd.edu,Ireland,Rob,D,0.2kg,$2.69,$2.69,Robusta,Dark
PUH-55647-976,22/03/2022,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,wleopoldqw@blogspot.com,United States,Rob,M,0.2kg,$2.99,$5.97,Robusta,Medium
DTB-71371-705,03/07/2019,48544-90737-AZ,L-D-1,1,Chiarra Shalders,cshaldersqx@cisco.com,United States,Lib,D,1.0kg,$12.95,$12.95,Librica,Dark
ZDC-64769-740,21/09/2019,79463-01597-FQ,E-M-0.5,1,Sharl Southerill,,United States,Exc,M,0.5kg,$8.25,$8.25,Excelsia,Medium
TED-81959-419,26/08/2019,27702-50024-XC,A-L-2.5,5,Noni Furber,nfurberqz@jugem.jp,United States,Ara,L,2.5kg,$29.79,$148.93,Arabica,Light
FDO-25756-141,03/08/2021,57360-46846-NS,A-L-2.5,3,Dinah Crutcher,,Ireland,Ara,L,2.5kg,$29.79,$89.36,Arabica,Light
HKN-31467-517,24/10/2021,84045-66771-SL,L-M-1,6,Charlean Keave,ckeaver1@ucoz.com,United States,Lib,M,1.0kg,$14.55,$87.30,Librica,Medium
POF-29666-012,01/04/2019,46885-00260-TL,R-D-0.5,1,Sada Roseborough,sroseboroughr2@virginia.edu,United States,Rob,D,0.5kg,$5.37,$5.37,Robusta,Dark
IRX-59256-644,08/12/2021,96446-62142-EN,A-D-0.2,3,Clayton Kingwell,ckingwellr3@squarespace.com,Ireland,Ara,D,0.2kg,$2.99,$8.96,Arabica,Dark
LTN-89139-350,27/06/2019,07756-71018-GU,R-L-2.5,5,Kacy Canto,kcantor4@gmpg.org,United States,Rob,L,2.5kg,$27.49,$137.43,Robusta,Light
TXF-79780-017,14/07/2020,92048-47813-QB,R-L-1,5,Mab Blakemore,mblakemorer5@nsw.gov.au,United States,Rob,L,1.0kg,$11.95,$59.75,Robusta,Light
ALM-80762-974,23/03/2020,84045-66771-SL,A-L-0.5,3,Charlean Keave,ckeaver1@ucoz.com,United States,Ara,L,0.5kg,$7.77,$23.31,Arabica,Light
NXF-15738-707,26/01/2020,28699-16256-XV,R-D-0.5,2,Javier Causnett,,United States,Rob,D,0.5kg,$5.37,$10.74,Robusta,Dark
MVV-19034-198,31/05/2020,98476-63654-CG,E-D-2.5,6,Demetris Micheli,,United States,Exc,D,2.5kg,$27.95,$167.67,Excelsia,Dark
KUX-19632-830,20/07/2021,55409-07759-YG,E-D-0.2,6,Chloette Bernardot,cbernardotr9@wix.com,United States,Exc,D,0.2kg,$3.65,$21.87,Excelsia,Dark
SNZ-44595-152,12/08/2022,06136-65250-PG,R-L-1,2,Kim Kemery,kkemeryra@t.co,United States,Rob,L,1.0kg,$11.95,$23.90,Robusta,Light
GQA-37241-629,01/01/2020,08405-33165-BS,A-M-0.2,2,Fanchette Parlot,fparlotrb@forbes.com,United States,Ara,M,0.2kg,$3.38,$6.75,Arabica,Medium
WVV-79948-067,18/01/2021,66070-30559-WI,E-M-2.5,1,Ramon Cheak,rcheakrc@tripadvisor.com,Ireland,Exc,M,2.5kg,$31.63,$31.63,Excelsia,Medium
LHX-81117-166,31/12/2021,01282-28364-RZ,R-L-1,4,Koressa O'Geneay,kogeneayrd@utexas.edu,United States,Rob,L,1.0kg,$11.95,$47.80,Robusta,Light
GCD-75444-320,04/05/2020,51277-93873-RP,L-M-2.5,1,Claudell Ayre,cayrere@symantec.com,United States,Lib,M,2.5kg,$33.47,$33.47,Librica,Medium
SGA-30059-217,20/02/2021,84405-83364-DG,A-D-0.5,5,Lorianne Kyneton,lkynetonrf@macromedia.com,United Kingdom,Ara,D,0.5kg,$5.97,$29.85,Arabica,Dark
GNL-98714-885,07/03/2020,83731-53280-YC,R-M-1,3,Adele McFayden,,United Kingdom,Rob,M,1.0kg,$9.95,$29.85,Robusta,Medium
OQA-93249-841,05/04/2019,03917-13632-KC,A-M-2.5,6,Herta Layne,,United States,Ara,M,2.5kg,$25.88,$155.25,Arabica,Medium
DUV-12075-132,06/06/2022,62494-09113-RP,E-D-0.2,5,Marguerite Graves,,United States,Exc,D,0.2kg,$3.65,$18.23,Excelsia,Dark
DUV-12075-132,06/06/2022,62494-09113-RP,L-D-0.5,2,Marguerite Graves,,United States,Lib,D,0.5kg,$7.77,$15.54,Librica,Dark
KPO-24942-184,21/03/2021,70567-65133-CN,L-L-2.5,3,Desdemona Eye,,Ireland,Lib,L,2.5kg,$36.46,$109.37,Librica,Light
SRJ-79353-838,19/12/2021,77869-81373-AY,A-L-1,6,Margarette Sterland,,United States,Ara,L,1.0kg,$12.95,$77.70,Arabica,Light
XBV-40336-071,17/02/2021,38536-98293-JZ,A-D-0.2,3,Catharine Scoines,,Ireland,Ara,D,0.2kg,$2.99,$8.96,Arabica,Dark
RLM-96511-467,06/01/2020,43014-53743-XK,R-L-2.5,1,Jennica Tewelson,jtewelsonrn@samsung.com,United States,Rob,L,2.5kg,$27.49,$27.49,Robusta,Light
AEZ-13242-456,04/05/2022,62494-09113-RP,R-M-0.5,5,Marguerite Graves,,United States,Rob,M,0.5kg,$5.97,$29.85,Robusta,Medium
UME-75640-698,11/10/2019,62494-09113-RP,A-M-0.5,4,Marguerite Graves,,United States,Ara,M,0.5kg,$6.75,$27.00,Arabica,Medium
GJC-66474-557,03/08/2021,64965-78386-MY,A-D-1,1,Nicolina Jenny,njennyrq@bigcartel.com,United States,Ara,D,1.0kg,$9.95,$9.95,Arabica,Dark
IRV-20769-219,15/10/2020,77131-58092-GE,E-M-0.2,3,Vidovic Antonelli,,United Kingdom,Exc,M,0.2kg,$4.13,$12.38,Excelsia,Medium
